s       |  code       |  functions       |  Mean
15       |  WALKING       |  tBodyAccJerk.std...Z       |  -0.49181862675
15       |  WALKING       |  tBodyAccJerkMag.mean..       |  -0.3971005865
15       |  WALKING       |  tBodyAccJerkMag.std..       |  -0.412815597
15       |  WALKING       |  tBodyAccMag.mean..       |  -0.294413106
15       |  WALKING       |  tBodyAccMag.std..       |  -0.47563038475
15       |  WALKING       |  tBodyGyro.mean...X       |  -0.055672699095
15       |  WALKING       |  tBodyGyro.mean...Y       |  -0.0636149253425
15       |  WALKING       |  tBodyGyro.mean...Z       |  0.095500844075
15       |  WALKING       |  tBodyGyro.std...X       |  -0.59581536725
15       |  WALKING       |  tBodyGyro.std...Y       |  -0.503255219
15       |  WALKING       |  tBodyGyro.std...Z       |  -0.39787668925
15       |  WALKING       |  tBodyGyroJerk.mean...X       |  -0.072890881055
15       |  WALKING       |  tBodyGyroJerk.mean...Y       |  -0.0573450978225
15       |  WALKING       |  tBodyGyroJerk.mean...Z       |  -0.0750762536675
15       |  WALKING       |  tBodyGyroJerk.std...X       |  -0.51347678
15       |  WALKING       |  tBodyGyroJerk.std...Y       |  -0.53344174
15       |  WALKING       |  tBodyGyroJerk.std...Z       |  -0.569172734
15       |  WALKING       |  tBodyGyroJerkMag.mean..       |  -0.522921881
15       |  WALKING       |  tBodyGyroJerkMag.std..       |  -0.5825603615
15       |  WALKING       |  tBodyGyroMag.mean..       |  -0.41822433175
15       |  WALKING       |  tBodyGyroMag.std..       |  -0.5853357445
15       |  WALKING       |  tGravityAcc.mean...X       |  0.962130894
15       |  WALKING       |  tGravityAcc.mean...Y       |  -0.107692584125
15       |  WALKING       |  tGravityAcc.mean...Z       |  -0.13845108925
15       |  WALKING       |  tGravityAcc.std...X       |  -0.983475443
15       |  WALKING       |  tGravityAcc.std...Y       |  -0.963382008
15       |  WALKING       |  tGravityAcc.std...Z       |  -0.96165053025
15       |  WALKING       |  tGravityAccMag.mean..       |  -0.294413106
15       |  WALKING       |  tGravityAccMag.std..       |  -0.47563038475
15       |  WALKING_DOWNSTAIRS       |  angle.X.gravityMean.       |  -0.819337998148148
15       |  WALKING_DOWNSTAIRS       |  angle.Y.gravityMean.       |  0.154343964444444
15       |  WALKING_DOWNSTAIRS       |  angle.Z.gravityMean.       |  0.134406488888889
15       |  WALKING_DOWNSTAIRS       |  angle.tBodyAccJerkMean..gravityMean.       |  0.00318929137037037
15       |  WALKING_DOWNSTAIRS       |  angle.tBodyAccMean.gravity.       |  -0.0677520429444445
15       |  WALKING_DOWNSTAIRS       |  angle.tBodyGyroJerkMean.gravityMean.       |  0.120742389925926
15       |  WALKING_DOWNSTAIRS       |  angle.tBodyGyroMean.gravityMean.       |  -0.0400055744444444
15       |  WALKING_DOWNSTAIRS       |  fBodyAcc.mean...X       |  -0.204423564666667
15       |  WALKING_DOWNSTAIRS       |  fBodyAcc.mean...Y       |  -0.11296178362963
15       |  WALKING_DOWNSTAIRS       |  fBodyAcc.mean...Z       |  -0.130340072974074
15       |  WALKING_DOWNSTAIRS       |  fBodyAcc.meanFreq...X       |  -0.540158097777778
15       |  WALKING_DOWNSTAIRS       |  fBodyAcc.meanFreq...Y       |  0.00906281433703704
15       |  WALKING_DOWNSTAIRS       |  fBodyAcc.meanFreq...Z       |  0.19270049742
15       |  WALKING_DOWNSTAIRS       |  fBodyAcc.std...X       |  -0.0359909195637037
15       |  WALKING_DOWNSTAIRS       |  fBodyAcc.std...Y       |  -0.215159296037037
15       |  WALKING_DOWNSTAIRS       |  fBodyAcc.std...Z       |  -0.256841393
15       |  WALKING_DOWNSTAIRS       |  fBodyAccJerk.mean...X       |  -0.35941767037037
15       |  WALKING_DOWNSTAIRS       |  fBodyAccJerk.mean...Y       |  -0.241231418185185
15       |  WALKING_DOWNSTAIRS       |  fBodyAccJerk.mean...Z       |  -0.213607026148148
15       |  WALKING_DOWNSTAIRS       |  fBodyAccJerk.meanFreq...X       |  -0.420148188518519
15       |  WALKING_DOWNSTAIRS       |  fBodyAccJerk.meanFreq...Y       |  -0.414722078888889
15       |  WALKING_DOWNSTAIRS       |  fBodyAccJerk.meanFreq...Z       |  -0.338055963703704
15       |  WALKING_DOWNSTAIRS       |  fBodyAccJerk.std...X       |  -0.343818846296296
15       |  WALKING_DOWNSTAIRS       |  fBodyAccJerk.std...Y       |  -0.174779160148148
15       |  WALKING_DOWNSTAIRS       |  fBodyAccJerk.std...Z       |  -0.276753844148148
15       |  WALKING_DOWNSTAIRS       |  fBodyAccMag.mean..       |  0.0097505369
15       |  WALKING_DOWNSTAIRS       |  fBodyAccMag.meanFreq..       |  -0.0397479222740741
15       |  WALKING_DOWNSTAIRS       |  fBodyAccMag.std..       |  -0.153709478196296
15       |  WALKING_DOWNSTAIRS       |  fBodyBodyAccJerkMag.mean..       |  -0.165762493740741
15       |  WALKING_DOWNSTAIRS       |  fBodyBodyAccJerkMag.meanFreq..       |  -0.0548036692185185
15       |  WALKING_DOWNSTAIRS       |  fBodyBodyAccJerkMag.std..       |  -0.0279774707037037
15       |  WALKING_DOWNSTAIRS       |  fBodyBodyGyroJerkMag.mean..       |  -0.430394845925926
15       |  WALKING_DOWNSTAIRS       |  fBodyBodyGyroJerkMag.meanFreq..       |  0.0917839308737037
15       |  WALKING_DOWNSTAIRS       |  fBodyBodyGyroJerkMag.std..       |  -0.451232735925926
15       |  WALKING_DOWNSTAIRS       |  fBodyBodyGyroMag.mean..       |  -0.365133722592593
15       |  WALKING_DOWNSTAIRS       |  fBodyBodyGyroMag.meanFreq..       |  0.149922598488889
15       |  WALKING_DOWNSTAIRS       |  fBodyBodyGyroMag.std..       |  -0.466023147407407
15       |  WALKING_DOWNSTAIRS       |  fBodyGyro.mean...X       |  -0.249848073555556
15       |  WALKING_DOWNSTAIRS       |  fBodyGyro.mean...Y       |  -0.433205442962963
15       |  WALKING_DOWNSTAIRS       |  fBodyGyro.mean...Z       |  -0.357235355185185
15       |  WALKING_DOWNSTAIRS       |  fBodyGyro.meanFreq...X       |  0.0013380535925926
15       |  WALKING_DOWNSTAIRS       |  fBodyGyro.meanFreq...Y       |  0.0743378698333333
15       |  WALKING_DOWNSTAIRS       |  fBodyGyro.meanFreq...Z       |  0.0184630042666667
15       |  WALKING_DOWNSTAIRS       |  fBodyGyro.std...X       |  -0.495787228888889
15       |  WALKING_DOWNSTAIRS       |  fBodyGyro.std...Y       |  -0.512522252962963
15       |  WALKING_DOWNSTAIRS       |  fBodyGyro.std...Z       |  -0.545706931111111
15       |  WALKING_DOWNSTAIRS       |  tBodyAcc.mean...X       |  0.290630893333333
15       |  WALKING_DOWNSTAIRS       |  tBodyAcc.mean...Y       |  -0.0130719941740741
15       |  WALKING_DOWNSTAIRS       |  tBodyAcc.mean...Z       |  -0.101829363666667
15       |  WALKING_DOWNSTAIRS       |  tBodyAcc.std...X       |  -0.078813790137037
15       |  WALKING_DOWNSTAIRS       |  tBodyAcc.std...Y       |  -0.143398300807407
15       |  WALKING_DOWNSTAIRS       |  tBodyAcc.std...Z       |  -0.165261028777778
15       |  WALKING_DOWNSTAIRS       |  tBodyAccJerk.mean...X       |  0.0630938004074074
15       |  WALKING_DOWNSTAIRS       |  tBodyAccJerk.mean...Y       |  0.0103975176137037
15       |  WALKING_DOWNSTAIRS       |  tBodyAccJerk.mean...Z       |  0.00391377685185185
15       |  WALKING_DOWNSTAIRS       |  tBodyAccJerk.std...X       |  -0.321814201481481
15       |  WALKING_DOWNSTAIRS       |  tBodyAccJerk.std...Y       |  -0.183152672296296
15       |  WALKING_DOWNSTAIRS       |  tBodyAccJerk.std...Z       |  -0.246416705
15       |  WALKING_DOWNSTAIRS       |  tBodyAccJerkMag.mean..       |  -0.255148908740741
15       |  WALKING_DOWNSTAIRS       |  tBodyAccJerkMag.std..       |  -0.0988054418518518
15       |  WALKING_DOWNSTAIRS       |  tBodyAccMag.mean..       |  -0.0782269561074074
15       |  WALKING_DOWNSTAIRS       |  tBodyAccMag.std..       |  0.00630184723333333
15       |  WALKING_DOWNSTAIRS       |  tBodyGyro.mean...X       |  -0.0669363143037037
15       |  WALKING_DOWNSTAIRS       |  tBodyGyro.mean...Y       |  -0.0680052162666667
15       |  WALKING_DOWNSTAIRS       |  tBodyGyro.mean...Z       |  0.102066787933333
15       |  WALKING_DOWNSTAIRS       |  tBodyGyro.std...X       |  -0.434804063703704
15       |  WALKING_DOWNSTAIRS       |  tBodyGyro.std...Y       |  -0.478319552962963
15       |  WALKING_DOWNSTAIRS       |  tBodyGyro.std...Z       |  -0.458221101481481
15       |  WALKING_DOWNSTAIRS       |  tBodyGyroJerk.mean...X       |  -0.131633371466667
15       |  WALKING_DOWNSTAIRS       |  tBodyGyroJerk.mean...Y       |  -0.0178706652518519
15       |  WALKING_DOWNSTAIRS       |  tBodyGyroJerk.mean...Z       |  -0.0331501078074074
15       |  WALKING_DOWNSTAIRS       |  tBodyGyroJerk.std...X       |  -0.2981824812
15       |  WALKING_DOWNSTAIRS       |  tBodyGyroJerk.std...Y       |  -0.514943634814815
15       |  WALKING_DOWNSTAIRS       |  tBodyGyroJerk.std...Z       |  -0.437753832962963
15       |  WALKING_DOWNSTAIRS       |  tBodyGyroJerkMag.mean..       |  -0.481402042592593
15       |  WALKING_DOWNSTAIRS       |  tBodyGyroJerkMag.std..       |  -0.421425351481481
15       |  WALKING_DOWNSTAIRS       |  tBodyGyroMag.mean..       |  -0.306113676666667
15       |  WALKING_DOWNSTAIRS       |  tBodyGyroMag.std..       |  -0.357345271111111
15       |  WALKING_DOWNSTAIRS       |  tGravityAcc.mean...X       |  0.948549893333333
15       |  WALKING_DOWNSTAIRS       |  tGravityAcc.mean...Y       |  -0.102830445962963
15       |  WALKING_DOWNSTAIRS       |  tGravityAcc.mean...Z       |  -0.160234079259259
15       |  WALKING_DOWNSTAIRS       |  tGravityAcc.std...X       |  -0.96565738962963
15       |  WALKING_DOWNSTAIRS       |  tGravityAcc.std...Y       |  -0.940955632592593
15       |  WALKING_DOWNSTAIRS       |  tGravityAcc.std...Z       |  -0.939837926296296
15       |  WALKING_DOWNSTAIRS       |  tGravityAccMag.mean..       |  -0.0782269561074074
15       |  WALKING_DOWNSTAIRS       |  tGravityAccMag.std..       |  0.00630184723333333
15       |  WALKING_UPSTAIRS       |  angle.X.gravityMean.       |  -0.6050257775
15       |  WALKING_UPSTAIRS       |  angle.Y.gravityMean.       |  0.324926162884615
15       |  WALKING_UPSTAIRS       |  angle.Z.gravityMean.       |  0.0997608240326923
15       |  WALKING_UPSTAIRS       |  angle.tBodyAccJerkMean..gravityMean.       |  -0.0190487000057692
15       |  WALKING_UPSTAIRS       |  angle.tBodyAccMean.gravity.       |  -0.0239720361807692
15       |  WALKING_UPSTAIRS       |  angle.tBodyGyroJerkMean.gravityMean.       |  0.144967359692308
15       |  WALKING_UPSTAIRS       |  angle.tBodyGyroMean.gravityMean.       |  -0.220408724115385
15       |  WALKING_UPSTAIRS       |  fBodyAcc.mean...X       |  -0.283888347107692
15       |  WALKING_UPSTAIRS       |  fBodyAcc.mean...Y       |  -0.118894260964231
15       |  WALKING_UPSTAIRS       |  fBodyAcc.mean...Z       |  -0.347596347115385
15       |  WALKING_UPSTAIRS       |  fBodyAcc.meanFreq...X       |  -0.507932547692308
15       |  WALKING_UPSTAIRS       |  fBodyAcc.meanFreq...Y       |  -0.202361062211538
15       |  WALKING_UPSTAIRS       |  fBodyAcc.meanFreq...Z       |  -0.103172558165712
15       |  WALKING_UPSTAIRS       |  fBodyAcc.std...X       |  -0.2092287351
15       |  WALKING_UPSTAIRS       |  fBodyAcc.std...Y       |  0.0639799932711538
15       |  WALKING_UPSTAIRS       |  fBodyAcc.std...Z       |  -0.284731649807692
15       |  WALKING_UPSTAIRS       |  fBodyAccJerk.mean...X       |  -0.411945404265385
15       |  WALKING_UPSTAIRS       |  fBodyAccJerk.mean...Y       |  -0.399597942255769
15       |  WALKING_UPSTAIRS       |  fBodyAccJerk.mean...Z       |  -0.505809165
15       |  WALKING_UPSTAIRS       |  fBodyAccJerk.meanFreq...X       |  -0.454809000769231
15       |  WALKING_UPSTAIRS       |  fBodyAccJerk.meanFreq...Y       |  -0.504498453269231
15       |  WALKING_UPSTAIRS       |  fBodyAccJerk.meanFreq...Z       |  -0.432384762692308
15       |  WALKING_UPSTAIRS       |  fBodyAccJerk.std...X       |  -0.370400131092308
15       |  WALKING_UPSTAIRS       |  fBodyAccJerk.std...Y       |  -0.372117085423077
15       |  WALKING_UPSTAIRS       |  fBodyAccJerk.std...Z       |  -0.554539896153846
15       |  WALKING_UPSTAIRS       |  fBodyAccMag.mean..       |  -0.271145093
15       |  WALKING_UPSTAIRS       |  fBodyAccMag.meanFreq..       |  -0.0625155782788462
15       |  WALKING_UPSTAIRS       |  fBodyAccMag.std..       |  -0.360550733211538
15       |  WALKING_UPSTAIRS       |  fBodyBodyAccJerkMag.mean..       |  -0.344306165073077
15       |  WALKING_UPSTAIRS       |  fBodyBodyAccJerkMag.meanFreq..       |  0.00153704719807692
15       |  WALKING_UPSTAIRS       |  fBodyBodyAccJerkMag.std..       |  -0.371268218076923
15       |  WALKING_UPSTAIRS       |  fBodyBodyGyroJerkMag.mean..       |  -0.545944141346154
15       |  WALKING_UPSTAIRS       |  fBodyBodyGyroJerkMag.meanFreq..       |  0.0712901696538462
15       |  WALKING_UPSTAIRS       |  fBodyBodyGyroJerkMag.std..       |  -0.589801921730769
15       |  WALKING_UPSTAIRS       |  fBodyBodyGyroMag.mean..       |  -0.417225542634615
15       |  WALKING_UPSTAIRS       |  fBodyBodyGyroMag.meanFreq..       |  -0.0482913291211538
15       |  WALKING_UPSTAIRS       |  fBodyBodyGyroMag.std..       |  -0.436674420769231
15       |  WALKING_UPSTAIRS       |  fBodyGyro.mean...X       |  -0.42571786
15       |  WALKING_UPSTAIRS       |  fBodyGyro.mean...Y       |  -0.353886968194231
15       |  WALKING_UPSTAIRS       |  fBodyGyro.mean...Z       |  -0.128568276807692
15       |  WALKING_UPSTAIRS       |  fBodyGyro.meanFreq...X       |  -0.174403269811538
15       |  WALKING_UPSTAIRS       |  fBodyGyro.meanFreq...Y       |  -0.143188736415385
15       |  WALKING_UPSTAIRS       |  fBodyGyro.meanFreq...Z       |  -0.308963229415385
15       |  WALKING_UPSTAIRS       |  fBodyGyro.std...X       |  -0.562280251923077
15       |  WALKING_UPSTAIRS       |  fBodyGyro.std...Y       |  -0.324522965923077
15       |  WALKING_UPSTAIRS       |  fBodyGyro.std...Z       |  -0.0872817829615385
15       |  WALKING_UPSTAIRS       |  tBodyAcc.mean...X       |  0.271201601307692
15       |  WALKING_UPSTAIRS       |  tBodyAcc.mean...Y       |  -0.0250425807607692
15       |  WALKING_UPSTAIRS       |  tBodyAcc.mean...Z       |  -0.110866359326923
15       |  WALKING_UPSTAIRS       |  tBodyAcc.std...X       |  -0.2286618694
15       |  WALKING_UPSTAIRS       |  tBodyAcc.std...Y       |  0.0505766506346154
15       |  WALKING_UPSTAIRS       |  tBodyAcc.std...Z       |  -0.269263885961538
15       |  WALKING_UPSTAIRS       |  tBodyAccJerk.mean...X       |  0.0815097551903846
15       |  WALKING_UPSTAIRS       |  tBodyAccJerk.mean...Y       |  -0.0206846298173077
15       |  WALKING_UPSTAIRS       |  tBodyAccJerk.mean...Z       |  -0.0168677823636538
15       |  WALKING_UPSTAIRS       |  tBodyAccJerk.std...X       |  -0.362470230865385
15       |  WALKING_UPSTAIRS       |  tBodyAccJerk.std...Y       |  -0.365291977326923
15       |  WALKING_UPSTAIRS       |  tBodyAccJerk.std...Z       |  -0.530882177884615
15       |  WALKING_UPSTAIRS       |  tBodyAccJerkMag.mean..       |  -0.376407135115385
15       |  WALKING_UPSTAIRS       |  tBodyAccJerkMag.std..       |  -0.353426682307692
15       |  WALKING_UPSTAIRS       |  tBodyAccMag.mean..       |  -0.10391614365
15       |  WALKING_UPSTAIRS       |  tBodyAccMag.std..       |  -0.253703123730769
15       |  WALKING_UPSTAIRS       |  tBodyGyro.mean...X       |  0.0648554607230769
15       |  WALKING_UPSTAIRS       |  tBodyGyro.mean...Y       |  -0.128263793461538
15       |  WALKING_UPSTAIRS       |  tBodyGyro.mean...Z       |  0.0557791451538462
15       |  WALKING_UPSTAIRS       |  tBodyGyro.std...X       |  -0.528058241923077
